id.title,title,author,score,genre,popularty,volume,status,type,chapter,favorites,years start,years finish,scored_by,mal_url
155200,Junkyouju Takatsuki Akira no Suisatsu,Sawamura Mikage,,"Mystery,Adult Cast,Detective",44286,,Publishing,Novel,,0,2018.0,,,https://myanimelist.net/manga.php?q=Junkyouju%20Takatsuki%20Akira%20no%20Suisatsu&cat=all
158230,Hello World,Nozaki Mado,,"Drama,Romance,Sci-Fi",40043,1.0,Finished,Novel,9.0,2,2019.0,,,https://myanimelist.net/manga.php?q=Hello%20World&cat=all
158841,Hoshi no Koe: Ai no Kotoba/Hoshi wo Koeru,Kanou Arata,,"Drama,Romance,Sci-Fi,Mecha",55967,1.0,Finished,Novel,49.0,0,2006.0,,,https://myanimelist.net/manga.php?q=Hoshi%20no%20Koe%3A%20Ai%20no%20Kotoba/Hoshi%20wo%20Koeru&cat=all
120918,Byousoku 5 Centimeter: One More Side,Kanou Arata,,"Drama,Romance",44209,1.0,Finished,Novel,3.0,1,2011.0,,,https://myanimelist.net/manga.php?q=Byousoku%205%20Centimeter%3A%20One%20More%20Side&cat=all
159624,Kyoufu Collector,Satou Midori,,"Horror,Mystery,Supernatural",60693,,Publishing,Novel,,0,2015.0,,,https://myanimelist.net/manga.php?q=Kyoufu%20Collector&cat=all
159625,Online!,"Ootsuka Shinichirou,Amagaeru Midori",,Video Game,64816,,Publishing,Novel,,0,2011.0,,,https://myanimelist.net/manga.php?q=Online%21&cat=all
95494,Karadasagashi,"Welzard,Kamura Low",,"Horror,School",40832,8.0,Finished,Novel,44.0,4,2013.0,2015.0,,https://myanimelist.net/manga.php?q=Karadasagashi&cat=all
139531,Roxana,Kin,,"Drama,Fantasy,Romance,Psychological,Villainess",42679,4.0,Finished,Novel,27.0,6,2020.0,,,https://myanimelist.net/manga.php?q=Roxana&cat=all
94223,Shousetsu Heartcatch Precure!,Yamada Takashi,,"Action,Comedy,Fantasy,Slice of Life,Mahou Shoujo",34472,1.0,Finished,Novel,5.0,1,2015.0,,,https://myanimelist.net/manga.php?q=Shousetsu%20Heartcatch%20Precure%21&cat=all
133338,Wagaya wa Kakuriyo no Kashihonya-san,Shinobumaru,,"Drama,Supernatural,Mythology",45258,7.0,Finished,Novel,58.0,5,2019.0,2022.0,,https://myanimelist.net/manga.php?q=Wagaya%20wa%20Kakuriyo%20no%20Kashihonya-san&cat=all
146532,Shousetsu Blue Period,Tokiumi Yui,,"Drama,School,Visual Arts",42861,,Publishing,Novel,,0,2021.0,,,https://myanimelist.net/manga.php?q=Shousetsu%20Blue%20Period&cat=all
112031,Koukaku Kidoutai Shousetsu Anthology,"Akita Yoshinobu,Ubukata Tow,Mikumo Gakuto,Asagiri Kafka,EnJoe Toh",,Sci-Fi,54976,1.0,Finished,Novel,,0,2017.0,,,https://myanimelist.net/manga.php?q=Koukaku%20Kidoutai%20Shousetsu%20Anthology&cat=all
102649,Umineko no Naku Koro ni: Saigo de Saisho no Okurimono,Ryukishi07,,"Drama,Fantasy,Mystery,Supernatural",59566,1.0,Finished,Novel,22.0,0,2008.0,2011.0,,https://myanimelist.net/manga.php?q=Umineko%20no%20Naku%20Koro%20ni%3A%20Saigo%20de%20Saisho%20no%20Okurimono&cat=all
124695,Sarazanmai,Ikuhara Kunihiko,,"Action,Fantasy,Supernatural,Anthropomorphic",59947,2.0,Finished,Novel,19.0,0,2019.0,2019.0,,https://myanimelist.net/manga.php?q=Sarazanmai&cat=all
102371,Rean no Tsubasa,"Tomino Yoshiyuki,Kogawa Tomonori",,"Action,Fantasy,Sci-Fi,Mecha",67718,6.0,Finished,Novel,,0,1983.0,1986.0,,https://myanimelist.net/manga.php?q=Rean%20no%20Tsubasa&cat=all
159930,Onmyouji to Tengugan,Utamine Yoshiko,,"Mystery,Supernatural",48894,,Publishing,Novel,,1,2020.0,,,https://myanimelist.net/manga.php?q=Onmyouji%20to%20Tengugan&cat=all
121230,Perfect Blue: Kanzen Hentai,Takeuchi Yoshikazu,,"Horror,Psychological,Showbiz",29593,1.0,Finished,Novel,9.0,5,1991.0,,,https://myanimelist.net/manga.php?q=Perfect%20Blue%3A%20Kanzen%20Hentai&cat=all
160075,Moumoku no Orihime wa Koukyuu de Koutei to no Koi wo Tsumugu,Kobayakawa Mahiro,,"Fantasy,Mystery,Romance,Historical",65463,,Publishing,Novel,,0,2020.0,,,https://myanimelist.net/manga.php?q=Moumoku%20no%20Orihime%20wa%20Koukyuu%20de%20Koutei%20to%20no%20Koi%20wo%20Tsumugu&cat=all
145454,Shousetsu Yoake Tsugeru Lu no Uta,"Yuasa Masaaki,Mihagi Senya",,"Adventure,Supernatural,Music",62779,1.0,Finished,Novel,7.0,1,2017.0,,,https://myanimelist.net/manga.php?q=Shousetsu%20Yoake%20Tsugeru%20Lu%20no%20Uta&cat=all
165085,Anime Bungou Stray Dogs Shousetsuban,"Kousaka Mari,oda",,"Action,Mystery,Supernatural,Detective",43073,1.0,Finished,Novel,,0,2019.0,,,https://myanimelist.net/manga.php?q=Anime%20Bungou%20Stray%20Dogs%20Shousetsuban&cat=all
94540,Aldnoah.Zero: Extra Episode,"Takayama Katsuhiko,Sekine Ayumi",,"Sci-Fi,Mecha,Military",67743,2.0,Finished,Novel,,1,2014.0,2015.0,,https://myanimelist.net/manga.php?q=Aldnoah.Zero%3A%20Extra%20Episode&cat=all
158058,The Villainess Is Retiring,Kim Daham,,"Fantasy,Romance,Isekai,Villainess",66295,4.0,Finished,Novel,28.0,0,2020.0,,,https://myanimelist.net/manga.php?q=The%20Villainess%20Is%20Retiring&cat=all
166058,Shoushimin Series,Yonezawa Honobu,,"Mystery,School",38632,,Publishing,Novel,,3,2004.0,,,https://myanimelist.net/manga.php?q=Shoushimin%20Series&cat=all
123008,Rakuen Tsuihou: Expelled from Paradise,"Urobuchi Gen,Yasugi Masayoshi",,"Action,Sci-Fi,Mecha",58132,1.0,Finished,Novel,8.0,0,2014.0,,,https://myanimelist.net/manga.php?q=Rakuen%20Tsuihou%3A%20Expelled%20from%20Paradise&cat=all
148415,The Novel's Extra: Cube Arc,Ji Gapsong,,"Action,Fantasy,Isekai,Reincarnation,School",62782,4.0,Finished,Novel,45.0,0,2021.0,,,https://myanimelist.net/manga.php?q=The%20Novel%27s%20Extra%3A%20Cube%20Arc&cat=all
157636,The Infinite Mage,Kim Chiwoo,,"Action,Adventure,Fantasy",65498,52.0,Finished,Novel,314.0,1,2014.0,2020.0,,https://myanimelist.net/manga.php?q=The%20Infinite%20Mage&cat=all
167673,Jigoku Kurayami Hana mo Naki,Michio Yoru,,"Fantasy,Horror,Mystery",68403,,Publishing,Novel,,0,2018.0,,,https://myanimelist.net/manga.php?q=Jigoku%20Kurayami%20Hana%20mo%20Naki&cat=all
157372,San Ti,Liu Cixin,,Sci-Fi,67755,3.0,Finished,Novel,99.0,0,2008.0,2010.0,,https://myanimelist.net/manga.php?q=San%20Ti&cat=all
157348,Karina's Last Days,Ja Eunhyang,,"Drama,Fantasy,Romance",68626,4.0,Finished,Novel,24.0,0,2021.0,,,https://myanimelist.net/manga.php?q=Karina%27s%20Last%20Days&cat=all
158311,A Wicked Tale of Cinderella's Stepmom,Kiarne,,"Fantasy,Romance",69231,3.0,Finished,Novel,59.0,0,2020.0,,,https://myanimelist.net/manga.php?q=A%20Wicked%20Tale%20of%20Cinderella%27s%20Stepmom&cat=all
169109,Koroshiya Series,Isaka Koutarou,,"Action,Mystery,Organized Crime,Psychological",68952,,Publishing,Novel,,0,2004.0,,,https://myanimelist.net/manga.php?q=Koroshiya%20Series&cat=all
158060,What It Means to Be You,Lee Bora,,"Fantasy,Romance",69035,4.0,Finished,Novel,,0,2021.0,,,https://myanimelist.net/manga.php?q=What%20It%20Means%20to%20Be%20You&cat=all
156810,Second Life Ranker,Sadoyeon,,"Action,Fantasy,Isekai",65140,32.0,Finished,Novel,101.0,0,2019.0,2020.0,,https://myanimelist.net/manga.php?q=Second%20Life%20Ranker&cat=all
155996,Lady Evony,Jaya,,"Drama,Fantasy",69342,5.0,Finished,Novel,82.0,0,2019.0,,,https://myanimelist.net/manga.php?q=Lady%20Evony&cat=all
154723,The First Night With the Duke,Hwang Dotol,,"Fantasy,Romance,Isekai,Reincarnation",69257,3.0,Finished,Novel,15.0,0,2020.0,,,https://myanimelist.net/manga.php?q=The%20First%20Night%20With%20the%20Duke&cat=all
156927,Surviving as a Maid,Gureum-gorae-binu,,"Fantasy,Romance,Isekai",69191,3.0,Finished,Novel,35.0,0,2019.0,,,https://myanimelist.net/manga.php?q=Surviving%20as%20a%20Maid&cat=all
157420,My Farm by the Palace,Jungyeon,,"Fantasy,Romance",69408,4.0,Finished,Novel,21.0,0,2019.0,,,https://myanimelist.net/manga.php?q=My%20Farm%20by%20the%20Palace&cat=all
157436,The Baengri Clan's Unwanted Granddaughter,Marubyeol,,"Fantasy,Time Travel,Villainess",69230,5.0,Finished,Novel,20.0,0,2023.0,,,https://myanimelist.net/manga.php?q=The%20Baengri%20Clan%27s%20Unwanted%20Granddaughter&cat=all
161417,Étrangère,Yosam,,"Action,Fantasy,Suspense,High Stakes Game,Isekai,Survival",69343,4.0,Finished,Novel,18.0,0,2014.0,,,https://myanimelist.net/manga.php?q=%C3%89trang%C3%A8re&cat=all
119762,Isekai Ekisha no Kissaten,"Swind,pon-marsh",,"Fantasy,Gourmet,Slice of Life,Isekai",68835,2.0,Finished,Novel,31.0,0,2016.0,2017.0,,https://myanimelist.net/manga.php?q=Isekai%20Ekisha%20no%20Kissaten&cat=all
156801,The Reason Why Raeliana Ended up at the Duke's Mansion,Milcha,,"Fantasy,Romance,Isekai,Reincarnation",64412,3.0,Finished,Novel,36.0,2,2016.0,2017.0,,https://myanimelist.net/manga.php?q=The%20Reason%20Why%20Raeliana%20Ended%20up%20at%20the%20Duke%27s%20Mansion&cat=all
156802,The Reason Why Raeliana Ended up at the Duke's Mansion Side Story,Milcha,,"Fantasy,Romance,Isekai,Reincarnation",68294,1.0,Finished,Novel,10.0,0,2018.0,,,https://myanimelist.net/manga.php?q=The%20Reason%20Why%20Raeliana%20Ended%20up%20at%20the%20Duke%27s%20Mansion%20Side%20Story&cat=all
169726,Psycho-Pass 3,Yoshigami Ryou,,"Action,Mystery,Sci-Fi,Adult Cast,Detective",69293,3.0,Finished,Novel,,0,2019.0,2020.0,,https://myanimelist.net/manga.php?q=Psycho-Pass%203&cat=all
169727,Psycho-Pass 3: First Inspector,Kanan Len,,"Action,Mystery,Sci-Fi,Adult Cast,Detective",69314,1.0,Finished,Novel,,0,2021.0,,,https://myanimelist.net/manga.php?q=Psycho-Pass%203%3A%20First%20Inspector&cat=all
169728,Shousetsu Gekijouban Psycho-Pass: Providence,Fukami Makoto,,"Action,Mystery,Sci-Fi,Adult Cast,Detective",68967,1.0,Finished,Novel,11.0,0,2024.0,,,https://myanimelist.net/manga.php?q=Shousetsu%20Gekijouban%20Psycho-Pass%3A%20Providence&cat=all
169915,Maydare Tensei Monogatari,Yuuma Midori,,"Fantasy,Romance,Reincarnation",69302,,Publishing,Novel,,1,2019.0,,,https://myanimelist.net/manga.php?q=Maydare%20Tensei%20Monogatari&cat=all
108177,Monogatari Series: Monster Season,"NISIO ISIN,VOFAN",8.97,"Comedy,Mystery,Supernatural,Vampire",2712,6.0,Finished,Light Novel,,106,2017.0,2021.0,1571.0,https://myanimelist.net/manga.php?q=Monogatari%20Series%3A%20Monster%20Season&cat=all
23751,Monogatari Series: Second Season,"NISIO ISIN,VOFAN",8.95,"Comedy,Drama,Mystery,Supernatural,Vampire",781,6.0,Finished,Light Novel,199.0,756,2010.0,2011.0,7275.0,https://myanimelist.net/manga.php?q=Monogatari%20Series%3A%20Second%20Season&cat=all
14893,Monogatari Series: First Season,"NISIO ISIN,VOFAN",8.94,"Action,Comedy,Mystery,Romance,Supernatural,Vampire",273,6.0,Finished,Light Novel,107.0,3113,2006.0,2010.0,16486.0,https://myanimelist.net/manga.php?q=Monogatari%20Series%3A%20First%20Season&cat=all
44227,Monogatari Series: Final Season,"NISIO ISIN,VOFAN",8.93,"Comedy,Mystery,Supernatural,Vampire",975,6.0,Finished,Light Novel,231.0,490,2012.0,2014.0,5151.0,https://myanimelist.net/manga.php?q=Monogatari%20Series%3A%20Final%20Season&cat=all
123992,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e: 2-nensei-hen,"Tomose Shunsaku,Kinugasa Shougo",8.87,"Drama,Psychological,School",475,,Publishing,Light Novel,,2276,2020.0,,14395.0,https://myanimelist.net/manga.php?q=Youkoso%20Jitsuryoku%20Shijou%20Shugi%20no%20Kyoushitsu%20e%3A%202-nensei-hen&cat=all
89357,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e,"Tomose Shunsaku,Kinugasa Shougo",8.86,"Drama,Psychological,School",174,14.0,Finished,Light Novel,110.0,8246,2015.0,2019.0,32845.0,https://myanimelist.net/manga.php?q=Youkoso%20Jitsuryoku%20Shijou%20Shugi%20no%20Kyoushitsu%20e&cat=all
9115,Ookami to Koushinryou,"Hasekura Isuna,Ayakura Juu",8.85,"Adventure,Drama,Fantasy,Romance,Supernatural,Adult Cast,Historical",247,,Publishing,Light Novel,,4190,2006.0,,16127.0,https://myanimelist.net/manga.php?q=Ookami%20to%20Koushinryou&cat=all
104039,86,"Shirabi,Asato Asato",8.84,"Action,Drama,Sci-Fi,Military",425,,Publishing,Light Novel,,2970,2017.0,,10381.0,https://myanimelist.net/manga.php?q=86&cat=all
70261,Mushoku Tensei: Isekai Ittara Honki Dasu,"Rifujin na Magonote,Sirotaka",8.82,"Fantasy,Isekai,Reincarnation",176,26.0,Finished,Light Novel,330.0,7733,2014.0,2022.0,35990.0,https://myanimelist.net/manga.php?q=Mushoku%20Tensei%3A%20Isekai%20Ittara%20Honki%20Dasu&cat=all
399,Kino no Tabi: The Beautiful World,"Sigsawa Keiichi,Kuroboshi Kouhaku",8.82,"Adventure,Drama,Fantasy,Mystery,Sci-Fi,Psychological",951,,Publishing,Light Novel,,563,2000.0,,3167.0,https://myanimelist.net/manga.php?q=Kino%20no%20Tabi%3A%20The%20Beautiful%20World&cat=all
86119,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen,"Shiina You,Kazuki Miya",8.82,"Fantasy,Isekai,Reincarnation",1287,33.0,Finished,Light Novel,,1023,2015.0,2023.0,4640.0,https://myanimelist.net/manga.php?q=Honzuki%20no%20Gekokujou%3A%20Shisho%20ni%20Naru%20Tame%20ni%20wa%20Shudan%20wo%20Erandeiraremasen&cat=all
74697,Re:Zero kara Hajimeru Isekai Seikatsu,"Nagatsuki Tappei,Ootsuka Shinichirou",8.81,"Drama,Fantasy,Suspense,Isekai,Psychological,Time Travel",224,,Publishing,Light Novel,,5424,2014.0,,21039.0,https://myanimelist.net/manga.php?q=Re%3AZero%20kara%20Hajimeru%20Isekai%20Seikatsu&cat=all
40171,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,"Watari Wataru,Ponkan⑧",8.78,"Comedy,Romance,Love Polygon,School",217,18.0,Finished,Light Novel,168.0,4183,2011.0,2021.0,19969.0,https://myanimelist.net/manga.php?q=Yahari%20Ore%20no%20Seishun%20Love%20Comedy%20wa%20Machigatteiru.&cat=all
93097,Monogatari Series: Off Season,"NISIO ISIN,VOFAN",8.76,"Comedy,Drama,Mystery,Supernatural,Vampire",3169,4.0,Finished,Light Novel,155.0,131,2015.0,2017.0,1739.0,https://myanimelist.net/manga.php?q=Monogatari%20Series%3A%20Off%20Season&cat=all
102875,Fata Morgana no Yakata: Anata no Genten ni Itaru Monogatari,"Hanada Keika,Moyataro",8.76,"Drama,Horror,Mystery,Supernatural",5695,5.0,Finished,Light Novel,21.0,406,2014.0,2016.0,966.0,https://myanimelist.net/manga.php?q=Fata%20Morgana%20no%20Yakata%3A%20Anata%20no%20Genten%20ni%20Itaru%20Monogatari&cat=all
9726,Zaregoto Series,"NISIO ISIN,Take",8.75,"Action,Drama,Mystery,Supernatural",752,,Publishing,Light Novel,,1204,2002.0,,4477.0,https://myanimelist.net/manga.php?q=Zaregoto%20Series&cat=all
24875,Shinyaku Toaru Majutsu no Index,"Kamachi Kazuma,Haimura Kiyotaka",8.73,"Action,Comedy,Fantasy,Sci-Fi,Supernatural,Super Power",1245,23.0,Finished,Light Novel,178.0,1215,2011.0,2019.0,5241.0,https://myanimelist.net/manga.php?q=Shinyaku%20Toaru%20Majutsu%20no%20Index&cat=all
55215,Utsuro no Hako to Zero no Maria,"Mikage Eiji,Tetsuo",8.72,"Action,Drama,Horror,Mystery,Romance,Supernatural,Suspense,Psychological,School",135,7.0,Finished,Light Novel,40.0,5357,2009.0,2015.0,20605.0,https://myanimelist.net/manga.php?q=Utsuro%20no%20Hako%20to%20Zero%20no%20Maria&cat=all
70399,Seishun Buta Yarou Series,"Kamoshida Hajime,Mizoguchi Keiji",8.7,"Drama,Romance,Supernatural,School",681,,Publishing,Light Novel,,1033,2014.0,,5862.0,https://myanimelist.net/manga.php?q=Seishun%20Buta%20Yarou%20Series&cat=all
98930,Violet Evergarden,"Akatsuki Kana,Takase Akiko",8.69,"Drama,Fantasy",654,2.0,Finished,Light Novel,13.0,751,2015.0,2016.0,6188.0,https://myanimelist.net/manga.php?q=Violet%20Evergarden&cat=all
81669,Overlord,"Maruyama Kugane,so-bin",8.66,"Action,Fantasy,Isekai,Video Game",254,,Publishing,Light Novel,,4061,2012.0,,22336.0,https://myanimelist.net/manga.php?q=Overlord&cat=all
86769,Kusuriya no Hitorigoto,"Hyuuga Natsu,Shino Touko",8.66,"Drama,Mystery,Medical",1869,,Publishing,Light Novel,,547,2014.0,,2140.0,https://myanimelist.net/manga.php?q=Kusuriya%20no%20Hitorigoto&cat=all
1342,Baccano!,"Narita Ryohgo,Enami Katsumi",8.65,"Action,Fantasy,Mystery,Organized Crime",924,22.0,On Hiatus,Light Novel,,488,2003.0,2016.0,2991.0,https://myanimelist.net/manga.php?q=Baccano%21&cat=all
124374,Souyaku Toaru Majutsu no Index,"Kamachi Kazuma,Haimura Kiyotaka",8.64,"Action,Comedy,Fantasy,Sci-Fi,Supernatural,Super Power",5976,,Publishing,Light Novel,,136,2020.0,,978.0,https://myanimelist.net/manga.php?q=Souyaku%20Toaru%20Majutsu%20no%20Index&cat=all
60553,Kono Subarashii Sekai ni Shukufuku wo!,"Mishima Kurone,Akatsuki Natsume",8.64,"Adventure,Comedy,Fantasy,Isekai,Parody",305,17.0,Finished,Light Novel,127.0,2887,2013.0,2020.0,17454.0,https://myanimelist.net/manga.php?q=Kono%20Subarashii%20Sekai%20ni%20Shukufuku%20wo%21&cat=all
2062,Kara no Kyoukai: The Garden of Sinners,"Type-Moon,Nasu Kinoko,Takeuchi Takashi",8.62,"Fantasy,Horror,Mystery,Supernatural,Mythology,Psychological,School",1122,2.0,Finished,Light Novel,10.0,561,1998.0,1999.0,3253.0,https://myanimelist.net/manga.php?q=Kara%20no%20Kyoukai%3A%20The%20Garden%20of%20Sinners&cat=all
3083,Suzumiya Haruhi Series,"Tanigawa Nagaru,Itou Noizi",8.61,"Comedy,Drama,Sci-Fi,Supernatural,School",455,,Publishing,Light Novel,,1997,2003.0,,12056.0,https://myanimelist.net/manga.php?q=Suzumiya%20Haruhi%20Series&cat=all
81211,Shuumatsu Nani Shitemasu ka? Isogashii desu ka? Sukutte Moratte Ii desu ka?,"Kareno Akira,ue",8.61,"Drama,Fantasy,Romance,Sci-Fi",700,5.0,Finished,Light Novel,25.0,939,2014.0,2016.0,5653.0,https://myanimelist.net/manga.php?q=Shuumatsu%20Nani%20Shitemasu%20ka%3F%20Isogashii%20desu%20ka%3F%20Sukutte%20Moratte%20Ii%20desu%20ka%3F&cat=all
39859,Steins;Gate,"Sakai Kyuuta,Miwa Kiyomune",8.61,"Sci-Fi,Suspense",1505,5.0,Finished,Light Novel,17.0,192,2011.0,2012.0,3544.0,https://myanimelist.net/manga.php?q=Steins%3BGate&cat=all
66517,Umineko no Naku Koro ni,"Ryukishi07,Tomohi",8.6,"Fantasy,Horror,Mystery,Supernatural,Suspense,Psychological",3156,8.0,Finished,Light Novel,,516,2009.0,2010.0,2008.0,https://myanimelist.net/manga.php?q=Umineko%20no%20Naku%20Koro%20ni&cat=all
79993,Umineko no Naku Koro ni Chiru,"Ryukishi07,Tomohi",8.58,"Fantasy,Horror,Mystery,Supernatural,Suspense,Psychological",5217,7.0,Finished,Light Novel,,177,2012.0,2018.0,1272.0,https://myanimelist.net/manga.php?q=Umineko%20no%20Naku%20Koro%20ni%20Chiru&cat=all
3649,Fate/Zero,"Takeuchi Takashi,Urobuchi Gen",8.56,"Action,Fantasy,Supernatural",652,4.0,Finished,Light Novel,18.0,952,2006.0,2007.0,8705.0,https://myanimelist.net/manga.php?q=Fate/Zero&cat=all
77597,Adachi to Shimamura,"Iruma Hitoma,Ousaka Nozomi",8.56,"Girls Love,Slice of Life,School",1887,,Publishing,Light Novel,,568,2012.0,,2688.0,https://myanimelist.net/manga.php?q=Adachi%20to%20Shimamura&cat=all
18161,Katanagatari,"NISIO ISIN,Take",8.55,"Action,Adventure,Comedy,Romance,Samurai",2650,12.0,Finished,Light Novel,55.0,205,2007.0,2007.0,1546.0,https://myanimelist.net/manga.php?q=Katanagatari&cat=all
115506,Yagate Kimi ni Naru: Saeki Sayaka ni Tsuite,"Iruma Hitoma,Nakatani Nio",8.54,"Drama,Girls Love,School",2967,3.0,Finished,Light Novel,9.0,231,2018.0,2020.0,1901.0,https://myanimelist.net/manga.php?q=Yagate%20Kimi%20ni%20Naru%3A%20Saeki%20Sayaka%20ni%20Tsuite&cat=all
26027,Mahoutsukai no Yoru,Nasu Kinoko,8.53,"Mystery,Supernatural",4086,1.0,Finished,Light Novel,8.0,154,2012.0,,670.0,https://myanimelist.net/manga.php?q=Mahoutsukai%20no%20Yoru&cat=all
88930,Youjo Senki,"Shinotsuki Shinobu,Zen Carlo",8.52,"Action,Fantasy,Isekai,Military,Reincarnation",763,,Publishing,Light Novel,,973,2013.0,,5441.0,https://myanimelist.net/manga.php?q=Youjo%20Senki&cat=all
87610,Tensei shitara Slime Datta Ken,"Mitz Vah,Fuse",8.51,"Fantasy,Isekai,Reincarnation",440,,Publishing,Light Novel,,2128,2014.0,,15592.0,https://myanimelist.net/manga.php?q=Tensei%20shitara%20Slime%20Datta%20Ken&cat=all
123649,Otonari no Tenshi-sama ni Itsunomanika Dame Ningen ni Sareteita Ken,"Kazutake Hazano,Hanekoto,Saeki-san",8.49,"Comedy,Romance",961,,Publishing,Light Novel,,1162,2019.0,,5448.0,https://myanimelist.net/manga.php?q=Otonari%20no%20Tenshi-sama%20ni%20Itsunomanika%20Dame%20Ningen%20ni%20Sareteita%20Ken&cat=all
98380,Bungou Stray Dogs,"Asagiri Kafka,Harukawa35,Ganjii,Iwahata Hiro",8.49,"Action,Mystery,Supernatural,Detective",1787,,Publishing,Light Novel,,1405,2014.0,,2764.0,https://myanimelist.net/manga.php?q=Bungou%20Stray%20Dogs&cat=all
12854,Toaru Majutsu no Index,"Kamachi Kazuma,Haimura Kiyotaka",8.47,"Action,Comedy,Fantasy,Sci-Fi,Supernatural,Super Power",576,22.0,Finished,Light Novel,133.0,1903,2004.0,2010.0,10015.0,https://myanimelist.net/manga.php?q=Toaru%20Majutsu%20no%20Index&cat=all
4658,Fullmetal Alchemist,"Arakawa Hiromu,Inoue Makoto",8.47,"Action,Adventure,Drama,Fantasy,Military",1109,7.0,Finished,Light Novel,35.0,487,2003.0,2010.0,6037.0,https://myanimelist.net/manga.php?q=Fullmetal%20Alchemist&cat=all
115922,Kage no Jitsuryokusha ni Naritakute!,"Touzai,Aizawa Daisuke",8.46,"Action,Comedy,Fantasy,Isekai,Reincarnation",786,,Publishing,Light Novel,,1274,2018.0,,6637.0,https://myanimelist.net/manga.php?q=Kage%20no%20Jitsuryokusha%20ni%20Naritakute%21&cat=all
48399,No Game No Life,Kamiya Yuu,8.44,"Comedy,Fantasy,Ecchi,Isekai,Strategy Game",267,,Publishing,Light Novel,,2374,2012.0,,15394.0,https://myanimelist.net/manga.php?q=No%20Game%20No%20Life&cat=all
3807,Juuni Kokuki,"Ono Fuyumi,Yamada Akihiro",8.43,"Fantasy,Isekai",2134,,Publishing,Light Novel,,221,1992.0,,1209.0,https://myanimelist.net/manga.php?q=Juuni%20Kokuki&cat=all
95012,"Kumo desu ga, Nani ka?","Kiryuu Tsukasa,Baba Okina",8.42,"Action,Adventure,Comedy,Fantasy,Isekai,Reincarnation",667,16.0,Finished,Light Novel,384.0,1854,2015.0,2022.0,10438.0,https://myanimelist.net/manga.php?q=Kumo%20desu%20ga%2C%20Nani%20ka%3F&cat=all
83903,Fate/strange Fake,"Narita Ryohgo,Morii Shizuki",8.42,"Action,Fantasy,Supernatural",2033,,Publishing,Light Novel,,400,2015.0,,2319.0,https://myanimelist.net/manga.php?q=Fate/strange%20Fake&cat=all
95243,Re:Zero kara Hajimeru Isekai Seikatsu Ex,"Nagatsuki Tappei,Ootsuka Shinichirou",8.41,Fantasy,3404,,Publishing,Light Novel,,113,2015.0,,1524.0,https://myanimelist.net/manga.php?q=Re%3AZero%20kara%20Hajimeru%20Isekai%20Seikatsu%20Ex&cat=all
138406,"Natsu e no Tunnel, Sayonara no Deguchi","Hachimoku Mei,Kukka",8.38,"Drama,Mystery,Sci-Fi",3635,1.0,Finished,Light Novel,6.0,162,2019.0,,1236.0,https://myanimelist.net/manga.php?q=Natsu%20e%20no%20Tunnel%2C%20Sayonara%20no%20Deguchi&cat=all
24464,Kyoukaisenjou no Horizon,"Kawakami Minoru,Satoyasu",8.38,"Action,Comedy,Fantasy,Sci-Fi,School",3375,29.0,Finished,Light Novel,872.0,159,2008.0,2018.0,744.0,https://myanimelist.net/manga.php?q=Kyoukaisenjou%20no%20Horizon&cat=all
138424,Watashi no Oshi wa Akuyaku Reijou.: Revolution,"Inori.,Hanagata",8.37,"Comedy,Fantasy,Girls Love,School,Villainess",4010,,Publishing,Light Novel,,314,2021.0,,1655.0,https://myanimelist.net/manga.php?q=Watashi%20no%20Oshi%20wa%20Akuyaku%20Reijou.%3A%20Revolution&cat=all
90531,Naruto Shinden Series,"Kishimoto Masashi,Yano Takashi,Towada Shin",8.37,"Action,Adventure,Fantasy,Martial Arts",1681,3.0,Finished,Light Novel,11.0,310,2015.0,2015.0,4609.0,https://myanimelist.net/manga.php?q=Naruto%20Shinden%20Series&cat=all
16816,Durarara!!,"Narita Ryohgo,Yasuda Suzuhito",8.35,"Action,Drama,Romance,Supernatural",661,13.0,Finished,Light Novel,89.0,979,2004.0,2014.0,6340.0,https://myanimelist.net/manga.php?q=Durarara%21%21&cat=all
